"","id","tot_bone_chuckbrisket","tot_bone_chuckclod","tot_bone_chuckroll","tot_bone_loinwing","tot_bone_plate","tot_bone_rib","tot_bone_round","tot_bone_sirloin","tot_bone_vol_chuckbrisket","tot_bone_vol_chuckclod","tot_bone_vol_chuckroll","tot_bone_vol_loinwing","tot_bone_vol_plate","tot_bone_vol_rib","tot_bone_vol_round","tot_bone_vol_sirloin","tot_fat_chuckbrisket","tot_fat_chuckclod","tot_fat_chuckroll","tot_fat_loinwing","tot_fat_plate","tot_fat_rib","tot_fat_round","tot_fat_sirloin","tot_fat_vol_chuckbrisket","tot_fat_vol_chuckclod","tot_fat_vol_chuckroll","tot_fat_vol_loinwing","tot_fat_vol_plate","tot_fat_vol_rib","tot_fat_vol_round","tot_fat_vol_sirloin","tot_musc_chuckbrisket","tot_musc_chuckclod","tot_musc_chuckroll","tot_musc_loinwing","tot_musc_plate","tot_musc_rib","tot_musc_round","tot_musc_sirloin","tot_musc_vol_chuckbrisket","tot_musc_vol_chuckclod","tot_musc_vol_chuckroll","tot_musc_vol_loinwing","tot_musc_vol_plate","tot_musc_vol_rib","tot_musc_vol_round","tot_musc_vol_sirloin","tot_vol_chuckbrisket","tot_vol_chuckclod","tot_vol_chuckroll","tot_vol_loinwing","tot_vol_plate","tot_vol_rib","tot_vol_round","tot_vol_sirloin","tot_wt_chuckbrisket","tot_wt_chuckclod","tot_wt_chuckroll","tot_wt_loinwing","tot_wt_plate","tot_wt_rib","tot_wt_round","tot_wt_sirloin"
"11","208241",2.75716551653722,9.91925558921321,9.76087482209648,4.41125484610931,5.26519552340436,4.68592767190448,14.8041705224357,4.42224793503378,680.428847104,2447.9298048,2408.843706368,1088.634335232,1299.374628864,1156.419643392,3653.456646144,1091.34727168,5.86419347430174,1.15512291580745,4.04294032549053,2.04658615060277,3.15199028351795,2.21504911086314,5.50894561335057,5.39325358498096,2850.587490304,679.60582144,2102.319990784,1142.054797312,1581.931532288,1149.5687168,2938.81126912,2711.214190592,13.9874952627309,23.7419965484877,44.2648036314475,22.7388049775964,19.6145183352605,14.2562168706801,63.3102374498504,22.5923636998475,5870.931644416,9873.198759936,18593.460494336,9572.680083456,8180.844617728,5977.216264192,26578.188765184,9430.167093248,9401.947981824,13000.734386176,23104.624191488,11803.369216,11062.15077888,8283.204624384,33170.456680448,13232.72855552,22.6088542535698,34.8163750535084,58.0686187790345,29.1966459743085,28.0317041421828,21.1571936534477,83.6233535856367,32.4078652198622
"12","208242",3.69516009285582,7.78060572199326,10.4521733663434,4.04104096095381,6.19685980975241,4.64473446790102,12.4057934896438,5.82704735761943,911.912435712,1920.141735936,2579.446257664,997.27086592,1529.295992832,1146.25375232,3061.571643392,1438.031591424,12.0065357203417,2.94015358124376,8.90514382038728,7.80226735433113,8.35601968072826,6.39153673716496,6.81961002102214,8.87653763969614,5760.539516928,1542.990225408,4417.338771456,3868.693098496,4080.827963392,3126.826909696,3574.385217536,4410.114435072,13.885802173586,24.1120580705409,42.6366018062345,19.8772223593825,23.1341433238132,14.1951672692663,60.7934589113455,25.2985788761583,5837.789620224,10052.930799616,18104.941418496,8403.85409024,9854.2082048,6010.457356288,25611.956635648,10690.105075712,12510.241572864,13516.06276096,25101.726447616,13269.818054656,15464.332161024,10283.538018304,32247.913496576,16538.251102208,29.5874979867835,34.8328173737779,61.9939189929652,31.7205306746675,37.6870228142938,25.2314384743323,80.0188624220114,40.0021638734738
"13","208243",4.52149452998663,9.66162822714362,10.5808789692567,4.25145362368211,7.43287208609901,5.53563786273141,14.0262550837138,6.33198834102612,1115.839905792,2384.351072256,2611.208951808,1049.197688832,1834.326069248,1366.115913728,3461.478289408,1562.64377344,11.1716781299896,2.68088286890877,7.90078967600912,5.41144656954705,9.55792960859046,6.15950701134544,9.73643975496508,10.8078236912006,5398.949287936,1411.024156672,3926.63258112,2895.061358592,4650.0950016,3023.422879744,5027.718989824,5382.572601344,16.6711127954022,26.1493889205524,44.7681677491821,26.8376011881137,22.9511107654626,17.9384844684093,70.3561913113902,30.1183347780672,7025.09558784,10938.475931648,18921.291429888,11399.339821056,9705.522522112,7565.389074432,29644.50804736,12704.414664704,13539.884781568,14733.851160576,25459.132962816,15343.59886848,16189.94359296,11954.927867904,38133.705326592,19649.631039488,32.3642854553784,38.4919000166048,63.2498363944479,36.5005013813429,39.941912460152,29.6336293424861,94.1188861500691,47.2581468102939
"14","208244",4.87376744698171,8.17626428488404,10.6761421134476,4.83841046153646,7.77035374018731,5.15875401350937,12.5150759101597,5.44445080769227,1202.775801856,2017.78458624,2634.718527488,1194.050205696,1917.61169408,1273.106393088,3088.540975104,1343.612258304,15.3032894676445,2.01169518666002,5.99876165621697,5.73703636323553,8.14303578186472,6.17987002549605,10.2220118077304,10.1630166811862,7386.228580352,1088.291407872,3026.212022272,2938.826510336,3987.483136,3042.786844672,5259.05778688,4998.486337536,19.2965793163547,24.6672709935347,47.1229832531742,24.6644956743883,23.7582382349049,17.3417190365121,63.8437496596726,29.9288826699526,8143.259779072,10321.12285696,19935.335254016,10452.220176384,10111.929546752,7330.422867968,26959.546851328,12663.865409536,16732.26416128,13427.198851072,25596.265803776,14585.096892416,16017.024376832,11646.316105728,35307.145613312,19005.964005376,39.4736362309809,34.8552304650787,63.7978870228388,35.2399424991603,39.6716277569569,28.6803430755175,86.5808373775627,45.5363501588311
"15","208245",5.544253232984,8.55348780820205,12.127291610403,4.7546962366089,7.74398267855391,5.29042404489674,14.1919542836257,6.01291084704732,1368.24206336,2110.877933568,2992.84137984,1173.390737408,1911.103694848,1305.6006656,3502.370471936,1483.900030976,18.1185111468906,3.23615716676787,10.668465347834,8.19688077641862,10.3573182003444,7.47738535658215,11.195031356462,14.5710222295567,8740.738308096,1688.734353408,5368.56592384,4130.63625728,5087.411212288,3673.735084032,5712.819269632,7392.347928576,16.9380039100981,26.8691710845983,48.3326091010703,23.197995593699,26.8538021731134,15.6907010237185,63.2935023882368,31.0038545881329,7151.917746176,11275.931695104,20446.845704192,9858.719604736,11438.532608,6647.776423936,26802.806185984,13157.20833024,17260.898117632,15075.54398208,28808.253007872,15162.746599424,18437.047515136,11627.112173568,36017.995927552,22033.456289792,40.6007682899727,38.6588160595682,71.1283660593073,36.1495726067266,44.9551030520117,28.4585104251974,88.6804880283246,51.5877876647369
"16","208246",3.90884597869084,8.62611630581534,10.2193113338171,4.27384123455356,6.71631414089645,4.60397357638336,13.2847465321883,6.68728744542175,964.647043072,2128.801603584,2521.979252736,1054.722629632,1657.489860608,1136.19454976,3278.484629504,1650.326489088,16.0937412698864,2.96838061790385,10.1114326023063,6.69240961318509,11.4527319317566,7.23759751775593,9.05994036082453,11.8693341804722,7752.055867392,1546.053709824,5007.516758016,3460.640022528,5564.941371392,3553.763852288,4701.206419456,6024.601204736,16.2334112737284,25.2578288515908,45.7168777230394,21.6835563152659,24.1806552901774,16.0076381481901,66.857155394484,30.8646336600579,6842.688714752,10564.86800384,19357.159725056,9177.208631296,10264.181673984,6740.664014848,28219.972552704,13053.171789824,15559.391625216,14239.723317248,26886.655735808,13692.571283456,17486.612905984,11430.622416896,36199.663601664,20728.099483648,36.2359985223056,36.85232577531,66.0476216591628,32.6498071630046,42.3497013628304,27.8492092423294,89.2018422874968,49.4212552859519
"17","220241",2.84875400459888,9.03761603336412,9.482064148223,3.0362849850434,6.19093095280439,4.42542851975068,14.4482229493114,4.60073123273991,703.031570432,2230.353825792,2340.037236736,749.311522816,1527.832836096,1092.132194304,3565.613897728,1135.39438592,24.2816427580497,7.89841046208577,23.0893873084916,23.0358281458757,30.9919166185454,12.8402284062947,18.228274663732,28.3136762185447,11804.603754496,3915.01115392,11379.373828096,11511.339896832,14944.957243392,6289.203955712,9209.634318336,14226.996901888,22.6814806349823,30.1607556362945,60.8353407636691,31.8432839636651,26.4233596760452,18.7474687266983,88.2298158683375,33.4817863754296,9588.584292352,12572.113289216,25885.300224,13499.18311424,11291.858765824,7941.458458624,37203.282434048,14156.521519104,22096.21961728,18717.478268928,39604.711288832,25759.834533888,27764.648845312,15322.79460864,49978.530650112,29518.912806912,49.8118773976308,47.0967821317443,93.4067922203837,57.9153970945842,63.606207247395,36.0131256527437,120.906313481381,66.3961938267142
"18","220242",3.47866417586314,10.9525133097227,11.0671378773845,4.66820285998695,7.05577208063409,5.34115900305092,16.8689258340483,4.91940729369619,858.484353024,2702.922969088,2731.210665984,1152.0454144,1741.263204352,1318.121324544,4163.008600064,1214.03906048,19.671699483856,3.77046661880952,12.9603161914472,10.9861409904549,16.2027203596537,7.39433564661579,13.5563524500128,16.8093632115156,9593.453860864,2000.25718784,6452.277346304,5492.202668032,7980.430247936,3691.430135808,6898.044811264,8355.38702336,23.5235613689445,35.0878540681632,60.9983734701818,26.4993977267395,25.3607943251556,17.2046090695397,77.1555466124386,28.6191895262365,9949.65632,14717.207752704,25952.811190272,11228.805855232,10803.271104512,7280.568850432,32516.951441408,12111.897151488,20401.594533888,19420.387909632,35136.29920256,17873.053937664,20524.9645568,12290.120310784,43578.004852736,21681.323235328,46.6739250286636,49.8108339966954,85.0258275390135,42.1537415771813,48.6192867654434,29.9401037192064,107.5808248965,50.3479600314483
"19","220243",4.32000603214364,8.72616576681324,9.19951705929374,3.17221638236216,7.36314625803319,4.73135136237606,13.4571156961668,5.09177645767467,1066.115438592,2153.492373504,2270.308673536,782.857439232,1817.118736384,1167.62955776,3321.02286336,1256.577294336,24.3900427090275,8.0344099329965,23.1069252364862,22.1049471189616,28.6643235035004,15.6059502081381,18.530130169299,25.7371529741814,11728.283365376,3960.818628608,11202.758617088,10917.077264384,13755.593711616,7526.584938496,9176.377985024,12676.401309696,17.3637148538609,26.454678742917,45.8531892956087,20.9871667290154,19.2787120462839,15.8189121133643,62.6772506403924,24.4037967556279,7341.46512896,11053.318494208,19398.006183936,8874.647631872,8239.767158784,6681.688129536,26393.160402944,10345.310666752,20135.863932928,17167.62949632,32871.07347456,20574.582335488,23812.479606784,15375.902625792,38890.561251328,24278.289270784,46.0737635950321,43.2152544427267,78.1596315913886,46.2643302303392,55.3061818078176,36.1562136838784,94.6644965058582,55.232726187484
"20","220244",3.11073537098968,10.5114310563604,11.98688269091,4.5148245659201,6.75018891210469,5.10029918953745,16.8438517098723,5.35724720341509,767.684808704,2594.070204416,2958.190475264,1114.193854464,1665.849667584,1258.680582144,4156.820666368,1322.091661312,14.4979448655116,4.33679092393694,11.6489781692851,12.1791862859457,16.9509150925082,9.74745105773269,15.985809373617,18.7177050546953,6994.53694976,2215.074506752,5772.61056,6033.50207488,8148.304621568,4769.921441792,8038.415454208,9203.507349504,20.3141070560826,30.4088765099716,58.0250910099891,27.0466282936932,25.0391970854545,18.8495816535634,83.1901029679726,29.05248037759,8522.606024704,12682.627346432,24509.277519872,11432.497086464,10584.536793088,7964.937551872,34984.069937152,12216.954853376,16284.827783168,17491.7720576,33240.078555136,18580.193015808,20398.69108224,13993.539575808,47179.306057728,22742.553864192,37.9227872925839,45.2570984902689,81.6609518701842,43.740639145559,48.7403010900674,33.6973319008335,116.019764051462,53.1274326357003
"21","220245",2.84594397344123,9.1481027529476,8.0654070117413,3.73795902894936,5.17709641469232,4.42286552429919,13.8501495046795,3.96090875376568,702.338095104,2257.620361216,1990.42660352,922.4745984,1277.63303424,1091.49968384,3418.017961984,977.49538816,8.91181500047968,2.61053363992142,5.8197008436653,5.36494754830466,6.83875005856606,5.3283109101732,7.68668511236578,11.4123508364684,4345.23257856,1391.439194112,3010.620258304,2771.249340416,3418.574266368,2657.95376128,4148.31606784,5716.629573632,24.6712736930554,37.221398965364,60.6690108505518,32.6072212401017,28.5042347801657,22.8450611277169,100.750796171787,36.0165883369821,10340.105791488,15509.834811392,25553.620881408,13757.430278144,12003.737862144,9595.71718144,42391.811493888,15076.092665856,15387.676465152,19158.89436672,30554.667743232,17451.15421696,16699.945162752,13345.17062656,49958.145523712,21770.217627648,36.4290326669763,48.980035358233,74.5541187059584,41.7101278173557,40.5200812534241,32.5962375621893,122.287630788832,51.3898479272162
"22","220246",3.58717460979728,8.73085944523043,9.49364394694961,3.1823757257783,6.95760626689571,5.43185198667772,13.1947637762167,4.29369672943678,885.263169536,2154.65070592,2342.894964736,785.364619264,1717.03729152,1340.50305024,3256.278177792,1059.622680576,20.8327053772557,6.33829983114933,15.4022484719748,15.1622497280945,24.2333695822779,11.471745795948,19.8192279808011,19.6580431964618,10165.609109504,3196.113477632,7542.123358208,7502.71719424,11773.11540224,5636.864669696,9834.211729408,9747.085318144,18.624436327338,24.5206662935347,41.3372309839784,18.965691682678,20.0275681423111,15.5290931944285,57.9009894382781,20.8367093962939,7922.986104832,10305.569196032,17593.804378112,8082.142502912,8603.102507008,6599.545595904,24476.768006144,8865.327628288,18973.858383872,15656.333379584,27478.822701056,16370.224316416,22093.255200768,13576.91331584,37567.257913344,19672.035627008,43.044316314391,39.5898255699144,66.2331234029028,37.3103171365508,51.2185439914847,32.4326909770542,90.914981195296,44.7884493221924
"23","221241",4.32361892934634,11.2990426465494,13.3570044762423,4.99500021978349,6.55478366852608,5.21171229301907,17.4111692090863,6.77538655413379,1067.007049728,2788.441432064,3296.316852224,1232.694308864,1617.62646016,1286.175735808,4296.826476544,1672.068083712,10.7098434949576,3.41313485543145,5.84142572850113,4.5725613993615,7.43921110531413,3.79810822419148,8.43741291212117,9.96103784367542,5231.326394368,1758.981117952,3037.924896768,2385.395095552,3673.09495296,1900.716806144,4407.386257408,4963.141957632,18.3649130566107,29.7061825365465,58.114893106316,24.1219346276279,26.1229321773127,16.4342358278299,78.5242551905661,29.7221284030817,7718.822395904,12395.017979904,24529.830299648,10182.747856896,11100.871088128,6894.623158272,33021.984374784,12516.711469056,14017.15584,16942.44052992,30864.07204864,13800.837261312,16391.592501248,10081.515700224,41726.197108736,19151.9215104,33.3983754809146,44.4183600385273,77.3133233110595,33.6894962467729,40.1169269511529,25.4440563450404,104.372837311774,46.4585528008909
"24","221242",2.47353764639348,8.00899023234526,9.78150230356147,3.81179182563022,4.84680967554617,4.28245660480615,13.5788116609176,4.36984548586296,610.433562624,1976.503752704,2413.934272512,940.695472128,1196.123011072,1056.848779264,3351.055679488,1078.415099904,8.3797046971212,2.90899726459993,5.96379054343445,6.20763162632181,6.46788295784641,4.36847714729103,6.61718564325804,10.2870665877582,4073.817004032,1469.161775104,3105.43586304,3118.040348672,3123.8777344,2204.260864,3436.848484352,5249.311029248,13.5741429001104,18.9726001134836,40.5562658777034,17.8469981480255,16.4250599902787,14.9188718734454,60.2418027521336,21.6809305041315,5678.945667072,7842.02476544,17070.573432832,7485.166934016,6907.822051328,6271.211700224,25281.488969728,9079.680090112,10363.196233728,11287.690293248,22589.943568384,11543.902754816,11227.8227968,9532.321343488,32069.393133568,15407.406219264,24.4273852436251,29.8905876104288,56.3015587246993,27.8664215999776,27.7397526236713,23.5698056255426,80.4378000563092,36.3378425777527
"25","227241",3.35502280492622,9.27362777114404,8.96924890168222,3.88979334985266,6.94438985661574,4.06543573693787,13.0177009338211,5.11777696574881,827.971438592,2288.598132736,2213.48179968,959.945127936,1713.775671296,1003.29114624,3212.58161152,1262.993846272,14.5985350094468,6.78974826589787,13.5509180055288,14.1221499027751,18.6353304081014,10.0296746810921,13.9431698106189,19.8554955166073,7095.525246976,3380.600776704,6709.762449408,7104.99766272,9018.34181632,4941.118400512,7014.42673664,9822.796058624,17.7796172025729,30.2397309327987,54.9635032512806,25.7367839941644,24.7937735980803,15.2868942152036,64.5873000654732,27.4866809044499,7519.13960448,12734.028347392,23406.118305792,10960.164182016,10626.267242496,6522.486007808,27299.166867456,11696.855977984,15442.636290048,18403.227256832,32329.36255488,19025.106972672,21358.384730112,12466.89555456,37526.175215616,22782.64588288,35.733175016946,46.3031069698407,77.4836701584917,43.7487272467921,50.3734938627974,29.3820046332336,91.5481708099131,52.459953386806
"26","227242",3.3896078037897,8.29218579000321,9.35419229081797,4.34285683496414,5.96850617886368,4.52674403874269,13.1729319956842,4.07534804464784,836.506519552,2046.392348672,2308.480299008,1071.754688512,1472.941596672,1117.135409152,3250.890407936,1005.737361408,10.9924440812969,2.84535829586662,6.64716116013945,8.32768730544905,10.8817185636669,5.21989444725076,6.85275694950461,8.98152687196893,5373.923211264,1507.196229632,3412.500641792,4200.204787712,5258.592929792,2598.467295232,3583.126054912,4472.710109184,20.3333372777878,26.192967374255,51.8137719332255,24.0187679375666,20.2965902057578,15.5142455568446,63.1328221770155,19.6275264344957,8559.329734656,10943.094020096,21924.687351808,10123.802454016,8562.598975488,6535.341973504,26544.680951808,8239.584264192,14769.759465472,14496.6825984,27645.668292608,15395.76193024,15294.133501952,10250.944677888,33378.697414656,13718.031734784,34.7153891628744,37.3305114601249,67.8151253841829,36.6893120779798,37.1468149482884,25.260884042838,83.1585111222042,32.6844013511125
"27","227243",3.39893340169753,8.75173396240159,9.71798324761311,3.46736229230597,5.28912710743936,4.62846099075723,14.2652930088943,5.56460279927957,838.807943168,2159.802236928,2398.258681856,855.695210496,1305.280600064,1142.237691904,3520.469415936,1373.264044032,13.2505051357321,3.00580026346057,9.93812696030616,9.73512983066052,13.0982916691177,7.67208169672713,13.254315931317,16.7592101098124,6429.590796288,1595.686729728,4932.453769216,4826.839762944,6350.78608896,3778.045966336,6698.834497536,8321.452455936,17.3599994959782,26.0067075800132,50.392271679197,20.3446826782034,22.3119463997571,16.7288666236368,63.3374330301144,27.1334821327749,7329.782736896,10909.837686784,21391.069517824,8599.680854016,9475.04485376,7092.416038912,26612.694878208,11498.803996672,14598.181476352,14665.32665344,28721.781968896,14282.215827456,17131.111542784,12012.699697152,36831.99879168,21193.52049664,34.0094380334078,37.7642418058754,70.0483818871163,33.5471748011699,40.6993651763141,29.0294093111211,90.8570419703256,49.4572950418669
"28","227244",3.94735266938972,10.4110728007297,10.949240086616,4.79258533804236,6.74351894803817,4.78653296324126,15.8152567883167,5.8239902907556,974.149941248,2569.303228416,2702.11518464,1182.741223424,1664.203616256,1181.247584256,3902.978213888,1437.277151232,16.7456723706602,5.568702286597,13.8357361069437,18.0176697072945,22.3017138743651,11.0179751912883,16.6766649366748,21.4508875881797,8219.351549952,2838.173519872,6832.98006016,8854.872154112,10946.73667072,5394.841780224,8356.019533824,10748.075040768,20.4844961549536,31.7073839380665,61.6899447580441,25.5794006716806,23.5540076857489,16.5259575108778,74.3776084339174,28.4124092134288,8669.142695936,13294.866993152,26199.23117056,10839.141306368,10038.977466368,6996.693581824,31312.461002752,12027.422711808,17862.644187136,18702.34374144,35734.32641536,20876.754683904,22649.917753344,13572.782946304,43571.458750464,24212.774903808,41.1775211950035,47.6871590253933,86.4749209516039,48.3896557170174,52.5992405081522,32.3304656654073,106.869530158909,55.6872870923641
"29","227245",3.09671609466467,9.59088337678986,9.02588183732115,4.16440441672128,5.89356172150507,5.54088737148747,14.1289910580163,4.44661183155456,764.225052672,2366.892259328,2227.457994752,1027.71519488,1454.446381056,1367.411417088,3486.832052224,1097.359931392,16.6967636195957,4.37294739145472,11.0783822303847,14.7912637236326,18.3221454683806,9.00597280605051,15.2361539232018,16.4099684563447,8159.522156544,2238.431670272,5579.778695168,7414.821101568,9077.409148928,4441.854267392,7612.202469376,8421.488177152,17.6216488691615,28.7644399033792,51.7865548223481,24.1775272529659,23.3056484350478,17.0586025504408,64.9210832825493,23.6878731401232,7479.923955712,12095.550947328,22000.443815936,10234.994745344,9937.737689088,7240.918827008,27366.67021312,9987.180193792,16403.671164928,16700.874876928,29807.680505856,18677.531041792,20469.593219072,13050.184511488,38465.70473472,19506.028302336,37.4151285834219,42.7282706716238,71.890818890054,43.1331953933198,47.5213556249334,31.6054627279788,94.2862282637674,44.5444534280225
"30","227246",2.8858402399873,7.33427395987485,8.94784943363544,3.32259936849172,4.91196534304788,4.15294813584776,11.6729620672974,4.17116701917762,712.18392064,1809.993467904,2208.200718336,819.969800192,1212.202493952,1024.887949312,2880.719374336,1029.384108032,13.6155896876775,3.46290042759881,11.147996404494,11.2604694662171,15.9794772315507,8.5974051964392,12.0203142111118,17.2373890989248,6643.783225344,1757.037862912,5510.095855616,5610.238265344,7770.253879296,4239.222300672,6043.858481152,8711.962892288,16.0557775856448,21.7022840861023,47.9723593819704,19.7634934564331,19.6198293768073,13.7887602160653,56.0384534352245,22.061749636857,6780.641724416,9043.771785216,20344.607627264,8372.784871424,8335.84016384,5843.581282304,23518.484170752,9309.738625024,14136.6088704,12610.803116032,28062.904201216,14802.99293696,17318.296537088,11107.691532288,32443.06202624,19051.085625344,32.5572075133096,32.4994584735759,68.0682052200998,34.3465622911419,40.5112719514059,26.5391135483523,79.7317297136337,43.4703057549594
"31","229241",3.83337657045662,8.75488366765523,10.4845659233146,4.10845082927431,6.07118039423962,4.90699374946126,14.6928500573439,5.08705189979421,946.02227712,2160.579538944,2587.440275456,1013.906653184,1498.280118272,1210.975576064,3625.984354304,1255.411341312,19.938954991003,5.16520171969891,18.5026628870555,17.9624852476429,25.0282755767388,10.5424871252964,19.2367341363167,22.3993084563383,9695.501422592,2638.14018048,9082.133925888,8997.19462912,12116.743858176,5194.419789824,9582.213464064,11141.59561728,20.3080079907938,26.7643075394693,56.7836154885989,24.8798964265192,24.2440520446346,16.2044470172677,67.1804591640339,22.596875412543,8610.890768384,11280.526921728,24178.863198208,10582.151542784,10346.04224512,6876.478490624,28431.68828416,9587.014447104,19252.414468096,16079.246641152,35848.437399552,20593.252825088,23961.066221568,13281.873856512,41639.886102528,21984.021405696,44.0803395522535,40.6843929268234,85.770844298969,46.9508325034364,55.343508015613,31.6539278920253,101.110043357695,50.0832357686755
"32","229242",3.53810714265973,10.115710734543,10.8053109083101,4.18540245174553,8.00136300491734,4.85375755478213,16.3559561901912,6.15174491391354,873.154023424,2496.412112896,2666.595530752,1032.89720832,1974.621462528,1197.837647872,4036.415059968,1518.162284544,17.4445684825938,3.76683728492885,12.9773437813733,16.4490834496212,21.4599525429208,10.1445330193953,19.4496842972666,22.8613076735334,8499.386032128,1942.172913664,6496.286357504,8098.023849984,10339.237042176,4987.962277888,9710.651191296,11446.595211264,21.8969470230011,30.4721923360422,60.3775186951376,25.0574835289507,26.1794030797724,18.1833236551843,78.9791929169652,29.6780622158169,9233.189617664,12763.421032448,25639.23079168,10623.043725312,11131.2315904,7718.334676992,33325.924704256,12604.196048896,18605.729673216,17202.006059008,34802.112679936,19753.964783616,23445.090095104,13904.134602752,47072.99095552,25568.953544704,42.8796226482546,44.3547403555141,84.160173384821,45.6919694303174,55.6407186276105,33.1816142293617,114.784833404423,58.6911148032638
"33","229243",3.45902483722281,10.5901736877013,12.0273347877949,5.18379725822212,6.28202536945371,6.04891630122126,18.0892513430532,6.09035654093088,853.637646336,2613.502754816,2968.173471744,1279.286706176,1550.313629696,1492.785659904,4464.167407616,1503.01251584,21.4544968567935,6.97680118823344,17.1827727511709,19.8320869550775,22.8490491347957,12.9547936823629,18.7747909772759,24.2432204543045,10416.349974528,3464.412223488,8535.675367424,9903.460194304,11050.971346944,6336.787032064,9386.56959488,12059.292094464,22.1977943523976,28.791011044782,62.3903439128999,29.8782699726322,24.5170921381299,19.8591622526078,76.090464253985,28.9772383927386,9397.787129856,12057.143083008,26561.217671168,12718.367997952,10466.935570432,8445.889363968,32209.353220096,12305.178632192,20667.77475072,18135.058061312,38065.066510336,23901.114898432,23068.220547072,16275.462055936,46060.090222592,25867.483242496,47.1113160464139,46.3579859207167,91.6004514518657,54.8941541859318,53.6481666423794,38.862872236192,112.954506574314,59.3108153879739
"34","229244",3.30759194934203,9.02801252028685,10.6619684398063,4.87914047359086,6.77368818365389,5.14056600964278,14.9360875895293,5.93830606378469,816.266184704,2227.983816704,2631.220668416,1204.101787648,1671.648950272,1268.617854976,3686.01188352,1465.488642048,19.9088181129655,3.77031442371299,15.6898122465713,19.2256153199271,24.1774465752439,10.3187054899309,18.2871050155785,22.2584523494633,9638.826960896,1954.45733376,7774.879588352,9431.142531072,11836.450275328,5041.733287936,9168.947892224,10957.664622592,21.0016800794409,28.1186179526095,57.3716140100335,28.0799304359403,24.9104069833596,16.8161127780671,69.7141689760924,27.1571551898441,8930.521929728,11833.54682368,24465.283749888,11989.92169984,10657.34408192,7165.947285504,29578.711717888,11568.204873728,19385.615075328,16015.987974144,34871.384006656,22625.16601856,24165.44330752,13476.298428416,42433.671493632,23991.358138368,44.2180901417484,40.9169448966094,83.723394696411,52.1846862294582,55.8615417422574,32.2753842776408,102.9373615812,55.353913603092
"35","229245",4.66048299416921,10.048578781392,10.0718001377717,4.20396100917138,7.19723090187834,6.01136687388377,15.8028123646185,5.80851967965685,1150.1402624,2479.844911104,2485.57560832,1037.477193728,1776.1732096,1483.519000576,3899.907108864,1433.459226624,17.7472185506878,3.80479295596651,12.3526270240856,12.9206279254712,20.7285744042153,11.6064860782851,16.735339267261,21.8301146157643,8629.698428928,1996.690743296,6121.893507072,6398.11006464,10013.36460288,5681.003231232,8432.057960448,10801.79270656,22.2959452727591,29.9039432844001,61.0004931282719,25.7285401989462,27.4247871609939,20.9015857716508,74.5035049975793,30.9203860840983,9412.754003968,12612.8683008,25917.962149888,10899.687036928,11644.913913856,8867.11085056,31389.848276992,13101.600753664,19192.592695296,17089.4039552,34525.43126528,18335.274295296,23434.451726336,16031.633082368,43721.813346304,25336.852686848,44.7036468176162,43.7573150217586,83.4249202901293,42.8531291335888,55.3505924670875,38.5194387238197,107.041656629459,58.5590203795194
"36","229246",3.82503911537346,10.4758270352089,10.3684282619526,4.43197496596413,6.67790008858738,5.78727460892644,15.9438079939137,5.49867514519607,943.96471296,2585.283643392,2558.779168768,1093.7477632,1648.009824256,1428.21624832,3934.702804992,1356.994045952,22.1971559959371,4.31421174782934,16.1689286387452,16.9659831079844,23.2904760100244,13.0073138142099,18.379903213166,25.4536677624538,10742.146207744,2231.27591936,8010.501167104,8332.799541248,11214.71535104,6366.431197184,9232.90003456,12579.878688768,21.35977770895,30.2133620928738,55.365319218797,26.0041551783345,26.6017313644843,20.5843196505229,76.2424233228797,30.0335311827974,9087.582660608,12774.04416,23633.441042432,11097.24367872,11386.392408064,8777.888772096,32375.954952192,12814.96682496,20773.693581312,17590.603722752,34202.721378304,20523.790983168,24249.11758336,16572.5362176,45543.557791744,26751.83955968,47.3819728202605,45.0034008759121,81.9026761194947,47.402113252283,56.5701074630961,39.3789080736592,110.566134529959,60.9858740904474
"37","305241",3.36737459023461,8.68105087097437,10.4504441164002,3.66014278150655,6.34449452365086,4.80027432439683,14.1946407969303,4.98965807263761,831.019681792,2142.358665216,2579.019503616,903.27066624,1565.73011968,1184.638754816,3503.033464832,1231.37594368,27.4572111951929,9.53747634106016,26.5924120802339,20.3493797550416,29.4694911864695,16.5501173233794,24.8473980185112,26.8975304274941,13256.131442688,4635.92067072,13064.686528512,10143.608414208,14158.144708608,8058.320482304,12282.903595008,13136.350726144,18.5698417874071,24.3817276854048,56.0838690708268,24.9858219073178,22.5896397279731,15.6620772545017,66.9201652292663,26.6500480456901,7883.511355392,10183.357505536,23904.300312576,10621.656774656,9598.369153024,6656.936394752,28292.619808768,11335.57819392,21970.662479872,16961.636841472,39548.006344704,21668.535855104,25322.243981312,15899.895631872,44078.556868608,25703.304863744,49.3944275728346,42.6002548974393,93.1267252674609,48.995344443866,58.4036254380934,37.012468902278,105.962204044708,58.5372365458218
